id,product_name,product_price,Rate,Review,Summary,Sentiment
oLYOGtdW5RxvaBiSdv3WCw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,best product and best buy,thanks to flipcart very fast delivery boys are with corona precautions best cooler but need to give more plug wire and stand this is not a cooler feel like ac,positive
pF7uRzygyZsltbmVpjIyvw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,utterly disappointed,dont buy this product total waste of money and time fan speed slowly decreasing and cooling is not that good consistent,negative
h762dZ33uhSKtLZ-21u6Jg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,classy product,one of the best cooler good use plastic meterialbest cooling,positive
c1yGkETheht_1vjda7G5sA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,mind-blowing purchase,very good product,positive
sa9heRBSqZdEzNAUBdk2Eg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,pretty good,value for money good,positive
6NHkOtivA_gb_2EbbJbJ5Q,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,simply awesome,its good,positive
IVc23uY-36WUNYoIbz42Fg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,highly recommended,good man,positive
mHZXq1c6j1b5bKXTxKJ-pA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,classy product,superb cooling,positive
YQvg0JCGRFUkb6reMMf3Iw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,just wow!,super,positive
5IO32LUAX4b-nD13fxKsIw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,must buy!,perfect cooler as its name maharaja and gives very cool air in hot and dry climate,positive
FyN6aerPklmO8weJbGlPsg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,excellent,super cool and quality,positive
M6fjHpkL9IRI-nI0BattRw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,worth every penny,excellent team safe hygiene deliveryproduct working really great,positive
zKFX8BVTWYZNa2vJ46UdmQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,super!,noiselessair pressure n speed awesomecooling like acreally worth it product colour design all r decent,positive
OllL0G9Kh_k1lx-2vrFDXQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,awesome,product is good and the behavior of delivery boy is also good nice product flipkart thankyou,positive
106JT5p8e8Chtd0CZpcARw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,must buy!,nice product in this price,positive
_-9pMxBWtG_x8l4rHWBasg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good quality product,cooling best minimum sound fan speed goodbut some parts of the cooler are missingno service avaialblewe called flipcart they didnt respond properly finally we got the spare parts from local service shop,positive
uQyrVlJS4nh2Y3C0fCy3fw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,classy product,low on noise high capacity big inner space for cooling,positive
_Ne4sL68IW6lEXYvrnkt-w,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,wonderful,good product and nice coolingbut its accupy large place it suitable in hall,positive
2e1jzfiHFGCRpV66gYNVbA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,just wow!,best cooler i got it for 7k,positive
#NAME?,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,classy product,good but there is have no stand thats much desopointed,negative
B8ujMtvvpHyEQ2r_QlAT2w,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good choice,very cool,positive
rRe2eLIQ4MQ7d6vFL26Qdg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,fair,nice cooler,positive
GqtMJxq5-7Xp1ZXXmahLaA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,wonderful,excellent but its big sound as compare to others cooler,positive
DIYHTgM-YGKWOWLzQ4XVhA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,fabulous!,very nice product go without second thought it is far better than 70 l also as pad is wood wool it is better than hone bee its chilled the room within 15 min purchase blidenly,positive
6nseTZb6WrGWcithRThfag,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,very good,nice cooler in this range,positive
OOCLVeqqMFfSnKa7liv0Kw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,pretty good,cooler is good and nice coolingnice service nice coolling,positive
Pr9rQKypHgC_J1AfufxzIw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,perfect product!,this cooler is cool,positive
bO2rQLEntQLcg675LjEqaA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,nice product,everything was superbonly this was it doesnt have wheels under it,positive
hb9EA0McsItsYi_FvoWFIA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,very good,nice cooler,positive
vYvT8J9uEh4Fqt7f9ILKlA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,worth every penny,excellent cooler received it two days back it makes my room very cool even in mumbai the delivery boys were also very polite prompt delivery,positive
bc-lE-wGVAsUrX-kJhtY-Q,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,not recommended at all,not good water leaking after one month return period,negative
soiGohHtWOltGeomkSxzEw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,pretty good,good produt,positive
obYD-4HxZ3gqhS5hPJKG_Q,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,just okay,good,positive
bbi-76L0uvQRrno57Qjpaw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,terrific purchase,affordable and best quality,positive
Bm2PBs_AZEtx93zdtwqUJA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good choice,good,positive
HMUvbAHRnbAczNrYy8e5MA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,brilliant,excellent,positive
dzncF6n6MHJLXUo4_J6eig,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,hated it!,not support after shell warranty,negative
FqzgT9Y-Yu7jiWdHnGW-kQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,classy product,thanks,positive
iwzHQ7aBPrxKybarW5q5TA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,worth every penny,good cooling minimum power consumption over all good,positive
_A4x1TNYwm0XY1V882aUJw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,worth the money,good product but no instructions it is very difficult to clean it so i think its better to give instructions to open and usage also,positive
vN4mFODLd-gLmDg261wsyw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,value-for-money,super,positive
SMpL3z4FLF07bRA6-y22JQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,highly recommended,amazing purchase,positive
Snp5LyDO9NeQiuFPOlkavw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,good,ok,neutral
_CG5zJAoNN6gszjhSyUcww,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,very poor,rh levels getting down at room may be due to wooden cooling padsentire human body getting sweatlocal made is better than thiswaste of money,positive
Nu0_tUBN6R9Oc-YsLVFNJg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,not recommended at all,send damage product dont buy,negative
m6h0xM8nvmjx-WeOjV6XbA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,simply awesome,great product,positive
ApUCpJ9aa6yVgsde16gYrg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,just wow!,excellent cooler excellent air flow super cooling almost silence functionsturdy bodysmart looking coolerthank to maharaja white line and flipkart,positive
EdQRXa0sTJ1vFK6_c8vMLQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good quality product,its just take lots of water,positive
F3wzildlt2jM4OAQ2Z0ZJw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,worth every penny,very nice best cooler must buy,positive
HhNY3X0kyrN5682La6N6Cg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,just wow!,its simply awesome all in one just go for it,positive
bxEd1ust_wI0Br-HLnEy0Q,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,very good,plastic body is weak rest everything is good,positive
3GAPcBG8SowgrpS6UHlDeQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,worth the money,overall product is good only problem is to move the cooler it doesnt have wheels and also water inlet is provided in the bottomnice product,positive
kJFS_3WlP6TFdNUYt6V6FA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,terrific,superb cooling,positive
4xLRmAD8QeqbN7Q7xTbmYg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,must buy!,one of the best best product,positive
lTgbj26dpv8Ltzbf83T6oQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,terrific purchase,good cooling,positive
DE8UVNCCpOE0vTAbGaMoeQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,super!,i am so happy for this purchase quality of product is very good,positive
_w2wIsBh-1M1ZCed2KjLlw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,excellent,nice product,positive
cInzGnaFZ3EIItvFXl1MvQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,really nice,nice,positive
mKtHJOe1rtf-zGewKpAqrw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,mind-blowing purchase,built solid cooling super effective it has water indicator fan is very sturdy as well have been using it since few days overall quite satisfied untill now proper desert cooler powerful,positive
1F-pelV0fTduYV_vCrvjLA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,simply awesome,very nice products,positive
C6gkuLYG_NOobXxaXwUUpA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,wonderful,size too big guuz so much bigger than expected it can occupy 2man sitting place,neutral
Xq9tkiHhyN_aBFswFeGLvA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,just wow!,its too good boss i am very happyi was purchased in 6434rs in 31mayi recomded this product in air cooler but its too large so pls saw the image than purchased,positive
B6sT5YGBYB9KfhkiZtzQ4A,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,don't waste your money,fan speed is maximum 3 hoursthen slow action speedcustomer care support badnot responcedont buyu think buy other brands,positive
K9fIADfO_zKFPFm75A1Hxw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,wonderful,good,positive
fm4X0SV2Kofj-57ZfHiZ_A,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,great product,very good,positive
c1yGkETheht_1vjda7G5sA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,brilliant,perfact,positive
VgOnAwmaca49g5ESmZrcng,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,excellent,nice cooler,positive
R8gQHxVqHhehMINgAAfHPw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,terrific purchase,very nice cooler after using for constant seven days today im writing itits worth the money,positive
TnkxapUN4nWMz_z5h3qMYg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,worth the money,nice cooler at this price,positive
6Lo25bdGe3qEdFLGygBsPw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,just okay,good but not exact what i expect,positive
TisnIBR2lMvT1DMC95_eHg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,2,bad quality,too big,neutral
sa-CgzlC0m5xrspvBbz6xA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,brilliant,nice product big sizeworth of money fast delivery,positive
uEJQSIjWui-TDWXaGlcqyQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,good,its ok,neutral
wTiQXYB9fE9rcSZDsZgbtQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,worth the money,worth it,positive
Ay840nDkj5qfHTAKSrb1Sw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,value-for-money,nice cooler,positive
rZbHg4ACfN3iShdsT47WKQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,perfect product!,v good cooler,positive
eTbtfgUtfewdncgVf2CbWw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,perfect product!,i love it,positive
lktu5JPDlQUG-7cV7gOzDQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,value-for-money,very fast delivery thank you,positive
rrWhi2TL0smrbihvavZxcg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,best in the market!,good,positive
1_43FZHx3P5D7X-CpIR9WA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,simply awesome,good item,positive
LYyGQgL60VKdV-p_9OxmWQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,just wow!,it is working well and cost i think is some high but product is so good,positive
4FS5otEktCyI1aDpg_h03g,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,good,good one,positive
GpK9MeUjEd7rwhejG2ykww,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,worth every penny,awesome product by maharaja whiteline,positive
Lnohr9bpCbHNsomazXDg-w,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,great product,very good product,positive
FyyNwrfVbCG3BsYEM5csQA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,highly recommended,i loved this item worth the 7500 rupees its too big than whatever we expected,positive
7eUFOcfxuXDdrHGVSp3_9A,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,nice product,product is good not got suitable stand,positive
SS073W0tN3nvG36Qy6n0qg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,just wow!,nice cooler,positive
9jBTMRNxvYyyHAlCGVO91Q,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,mind-blowing purchase,good,positive
5o5MLNPmAeakGgdqeGyMvw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,excellent,best in my room,positive
jPhmaY35qGP2qNc68viXPg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,highly recommended,nice super,positive
Gq092IH6eZqhAXwtXcwc6A,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,brilliant,good cooler,positive
RtApx92iFX4n-e1VlQlkmQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,worth every penny,very nice recommended,positive
9Y3aQAVITkEJYe5vLZr13w,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,utterly disappointed,item is vry bad i hate flipcart item this watch is,negative
XTIIAZspxssIF7WenlXmrA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,brilliant,good productbuying worst,negative
55seKyxRWUmHC1s52xk45g,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,classy product,its very powerful and best workingi like it but size is issuevery big sizes,positive
bcBMAa0UQpNLFvvdZ4dxtQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,very good,working properlylike this cooler,positive
MPsCdY0Bwv2G0JXtwvE_hw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,best in the market!,nice product superb cooling and supersilent,positive
VY_tvNUCCXGXQeSvJl757Q,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,delightful,overall product is very nice only drawback is it is large in size,positive
uL_kqSm8ZqJ_3U88uwA8tw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,must buy!,super,positive
P5uC-zfGG6yqoQDUyqyAvg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,must buy!,very good cooler feeling like ac in summer,positive
V1nEpIRmEa1768oj_tuxeQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,2,expected a better product,it is suitable for 1 man only,neutral
z2YTaHtGod3i3BBbKiMNwQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,excellent,i love it,positive
tdcjXyFLMKAsvRhURNOkCg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,just wow!,please take care of size before purchasing otherwise product is great i buy it in 8000 with 2 years of extended warranty,positive
oFW8Fjszgsmy39a5hUnoBQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good quality product,its work awesome luv it,positive
ZztUsJyGDwPySepmXRG13g,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,must buy!,good product as expected cooling room more than expected thanks to flipkart for fast delivery and genuine product,positive
QnAzW6KMSciUcuJ20oI3Bw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,classy product,worthy,positive
